wavelength,n,k
1.70742,2.049388161,1.98E-73
1.71234,2.049307569,1.66E-73
1.71728,2.049226813,1.39E-73
1.72222,2.049145891,1.16E-73
1.72719,2.0490648,9.76E-74
1.73217,2.048983536,8.19E-74
1.73716,2.048902097,6.87E-74
1.74217,2.04882048,5.77E-74
1.74719,2.048738683,4.84E-74
1.75223,2.048656702,4.07E-74
1.75728,2.048574535,3.42E-74
1.76234,2.048492179,2.88E-74
1.76742,2.04840963,2.42E-74
1.77251,2.048326887,2.04E-74
1.77762,2.048243946,1.71E-74
1.78275,2.048160805,1.44E-74
1.78789,2.04807746,1.22E-74
1.79304,2.047993908,1.03E-74
1.79821,2.047910147,8.65E-75
1.80339,2.047826174,7.30E-75
1.80859,2.047741986,6.16E-75
1.8138,2.04765758,5.20E-75
1.81903,2.047572953,4.39E-75
1.82427,2.047488101,3.71E-75
1.82953,2.047403024,3.14E-75
1.8348,2.047317716,2.65E-75
1.84009,2.047232175,2.24E-75
1.8454,2.047146399,1.90E-75
1.85072,2.047060384,1.61E-75
1.85605,2.046974127,1.36E-75
1.8614,2.046887626,1.15E-75
1.86677,2.046800877,9.78E-76
1.87215,2.046713877,8.29E-76
1.87754,2.046626623,7.03E-76
1.88295,2.046539113,5.97E-76
1.88838,2.046451343,5.07E-76
1.89383,2.04636331,4.30E-76
1.89928,2.046275011,3.66E-76
1.90476,2.046186443,3.11E-76
1.91025,2.046097603,2.64E-76
1.91575,2.046008487,2.25E-76
1.92128,2.045919093,1.91E-76
1.92681,2.045829418,1.63E-76
1.93237,2.045739459,1.39E-76
